FECHA,HORA,UBICACION,COORDENADAS,LATITUD,LONGITUD,FECHA_dt,HORA_td,DT,DT_15,HORA_15,HORA_H,WEEKDAY,WEEKDAY_NAME,MIN_DESDE_MEDIANOCHE
2024-02-18,03:00:00,ARBOLEDAS DE SANTA ROSA 5 APODACA NL,"{'lat': 25.8145524, 'lon': -100.2409898}",25.8145524,-100.2409898,2024-02-18,0 days 03:00:00,2024-02-18 03:00:00,2024-02-18 03:00:00,03:00,3,6,Dom,180
2024-02-18,03:00:00,BALCONES DE SANTA ROSA APODACA NL,"{'lat': 25.796879, 'lon': -100.2185256}",25.796879,-100.2185256,2024-02-18,0 days 03:00:00,2024-02-18 03:00:00,2024-02-18 03:00:00,03:00,3,6,Dom,180
2024-02-18,04:00:00,COSMOPOLIS APODACA NL,"{'lat': 25.8149198, 'lon': -100.2444831}",25.8149198,-100.2444831,2024-02-18,0 days 04:00:00,2024-02-18 04:00:00,2024-02-18 04:00:00,04:00,4,6,Dom,240
2024-02-18,06:00:00,MOLINOS DE SAN FRANCISCO APODACA NL,"{'lat': 25.7754088, 'lon': -100.2028115}",25.7754088,-100.2028115,2024-02-18,0 days 06:00:00,2024-02-18 06:00:00,2024-02-18 06:00:00,06:00,6,6,Dom,360
2024-02-18,10:15:00,PUEBLO NUEVO 1 APODACA NL,"{'lat': 25.7801259, 'lon': -100.2504348}",25.7801259,-100.2504348,2024-02-18,0 days 10:15:00,2024-02-18 10:15:00,2024-02-18 10:15:00,10:15,10,6,Dom,615
2024-02-18,10:15:00,PADILLA APODACA NL,"{'lat': 25.7945421, 'lon': -100.1792036}",25.7945421,-100.1792036,2024-02-18,0 days 10:15:00,2024-02-18 10:15:00,2024-02-18 10:15:00,10:15,10,6,Dom,615
2024-02-18,12:00:00,SANTA ELENA,"{'lat': 25.8104815, 'lon': -100.2463749}",25.8104815,-100.2463749,2024-02-18,0 days 12:00:00,2024-02-18 12:00:00,2024-02-18 12:00:00,12:00,12,6,Dom,720
2024-02-18,14:00:00,PRADOS DEL VIRREY APODACA NL,"{'lat': 25.7969468, 'lon': -100.2662257}",25.7969468,-100.2662257,2024-02-18,0 days 14:00:00,2024-02-18 14:00:00,2024-02-18 14:00:00,14:00,14,6,Dom,840
2024-02-18,14:45:00,EBANOS 1 APODACA NL,"{'lat': 25.7892623, 'lon': -100.2373299}",25.7892623,-100.2373299,2024-02-18,0 days 14:45:00,2024-02-18 14:45:00,2024-02-18 14:45:00,14:45,14,6,Dom,885
2024-02-18,16:00:00,NORIA SUR FOM 38 APODACA NL,"{'lat': 25.7315439, 'lon': -100.1944267}",25.7315439,-100.1944267,2024-02-18,0 days 16:00:00,2024-02-18 16:00:00,2024-02-18 16:00:00,16:00,16,6,Dom,960
2024-02-18,17:30:00,CENTRO DE APODACA APODACA NL,"{'lat': 25.7452338, 'lon': -100.1641427}",25.7452338,-100.1641427,2024-02-18,0 days 17:30:00,2024-02-18 17:30:00,2024-02-18 17:30:00,17:30,17,6,Dom,1050
2024-02-18,17:45:00,SAN ISIDRO 1 APODACA NL,"{'lat': 25.7580947, 'lon': -100.1532231}",25.7580947,-100.1532231,2024-02-18,0 days 17:45:00,2024-02-18 17:45:00,2024-02-18 17:45:00,17:45,17,6,Dom,1065
2024-02-18,17:45:00,VALLE DE HUINALA 5 APODACA NL,"{'lat': 25.7432803, 'lon': -100.1933305}",25.7432803,-100.1933305,2024-02-18,0 days 17:45:00,2024-02-18 17:45:00,2024-02-18 17:45:00,17:45,17,6,Dom,1065
2024-02-18,17:45:00,NUEVO MEZQUITAL APODACA NL,"{'lat': 25.7923646, 'lon': -100.1821256}",25.7923646,-100.1821256,2024-02-18,0 days 17:45:00,2024-02-18 17:45:00,2024-02-18 17:45:00,17:45,17,6,Dom,1065
2024-02-18,18:00:00,SANTA CECILIA 3 APODACA NL,"{'lat': 25.7742778, 'lon': -100.2352987}",25.7742778,-100.2352987,2024-02-18,0 days 18:00:00,2024-02-18 18:00:00,2024-02-18 18:00:00,18:00,18,6,Dom,1080
2024-02-18,18:30:00,EBANOS 1 APODACA NL,"{'lat': 25.7892623, 'lon': -100.2373299}",25.7892623,-100.2373299,2024-02-18,0 days 18:30:00,2024-02-18 18:30:00,2024-02-18 18:30:00,18:30,18,6,Dom,1110
2024-02-18,20:00:00,CENTRO DE APODACA APODACA NL,"{'lat': 25.7452338, 'lon': -100.1641427}",25.7452338,-100.1641427,2024-02-18,0 days 20:00:00,2024-02-18 20:00:00,2024-02-18 20:00:00,20:00,20,6,Dom,1200
2024-02-18,20:45:00,NUEVO MEZQUITAL APODACA NL,"{'lat': 25.7923646, 'lon': -100.1821256}",25.7923646,-100.1821256,2024-02-18,0 days 20:45:00,2024-02-18 20:45:00,2024-02-18 20:45:00,20:45,20,6,Dom,1245
2024-02-18,22:15:00,CAPELLANIA RESIDENCIAL APODACA NL,"{'lat': 25.7870184, 'lon': -100.2036264}",25.7870184,-100.2036264,2024-02-18,0 days 22:15:00,2024-02-18 22:15:00,2024-02-18 22:15:00,22:15,22,6,Dom,1335
2024-02-18,22:30:00,LOMAS DE LA PAZ APODACA NL,"{'lat': 25.7120016, 'lon': -100.1335863}",25.7120016,-100.1335863,2024-02-18,0 days 22:30:00,2024-02-18 22:30:00,2024-02-18 22:30:00,22:30,22,6,Dom,1350
2024-02-18,23:30:00,RENACERES 1 APODACA NL,"{'lat': 25.8218434, 'lon': -100.2389861}",25.8218434,-100.2389861,2024-02-18,0 days 23:30:00,2024-02-18 23:30:00,2024-02-18 23:30:00,23:30,23,6,Dom,1410
2024-02-19,00:45:00,HACIENDA LAS MARGARITAS 12 APODACA NL,"{'lat': 25.7125032, 'lon': -100.1546185}",25.7125032,-100.1546185,2024-02-19,0 days 00:45:00,2024-02-19 00:45:00,2024-02-19 00:45:00,00:45,0,0,Lun,45
2024-02-19,02:00:00,HACIENDA LAS MARGARITAS 1 APODACA NL,"{'lat': 25.7125032, 'lon': -100.1546185}",25.7125032,-100.1546185,2024-02-19,0 days 02:00:00,2024-02-19 02:00:00,2024-02-19 02:00:00,02:00,2,0,Lun,120
2024-02-19,07:15:00,CENTRO DE APODACA APODACA NL,"{'lat': 25.7452338, 'lon': -100.1641427}",25.7452338,-100.1641427,2024-02-19,0 days 07:15:00,2024-02-19 07:15:00,2024-02-19 07:15:00,07:15,7,0,Lun,435
2024-02-19,10:00:00,MONTEALBAN 3 APODACA NL,"{'lat': 25.7434161, 'lon': -100.1990043}",25.7434161,-100.1990043,2024-02-19,0 days 10:00:00,2024-02-19 10:00:00,2024-02-19 10:00:00,10:00,10,0,Lun,600
2024-02-19,10:15:00,CENTRO DE APODACA APODACA NL,"{'lat': 25.7452338, 'lon': -100.1641427}",25.7452338,-100.1641427,2024-02-19,0 days 10:15:00,2024-02-19 10:15:00,2024-02-19 10:15:00,10:15,10,0,Lun,615
2024-02-19,10:45:00,CENTRO DE APODACA APODACA NL,"{'lat': 25.7452338, 'lon': -100.1641427}",25.7452338,-100.1641427,2024-02-19,0 days 10:45:00,2024-02-19 10:45:00,2024-02-19 10:45:00,10:45,10,0,Lun,645
2024-02-19,11:15:00,PORTAL DE SANTA ROSA 2 APODACA NL,"{'lat': 25.8199882, 'lon': -100.235497}",25.8199882,-100.235497,2024-02-19,0 days 11:15:00,2024-02-19 11:15:00,2024-02-19 11:15:00,11:15,11,0,Lun,675
2024-02-19,11:15:00,CAPELLANIA RESIDENCIAL APODACA NL,"{'lat': 25.7870184, 'lon': -100.2036264}",25.7870184,-100.2036264,2024-02-19,0 days 11:15:00,2024-02-19 11:15:00,2024-02-19 11:15:00,11:15,11,0,Lun,675
2024-02-19,12:45:00,VALLE DE LAS BUGAMBILIAS APODACA NL,"{'lat': 25.7934875, 'lon': -100.2650489}",25.7934875,-100.2650489,2024-02-19,0 days 12:45:00,2024-02-19 12:45:00,2024-02-19 12:45:00,12:45,12,0,Lun,765
2024-02-19,14:00:00,PUEBLO NUEVO 5 APODACA NL,"{'lat': 25.7801259, 'lon': -100.2504348}",25.7801259,-100.2504348,2024-02-19,0 days 14:00:00,2024-02-19 14:00:00,2024-02-19 14:00:00,14:00,14,0,Lun,840
2024-02-19,14:15:00,FRESNOS 8 APODACA NL,"{'lat': 25.7698276, 'lon': -100.2471441}",25.7698276,-100.2471441,2024-02-19,0 days 14:15:00,2024-02-19 14:15:00,2024-02-19 14:15:00,14:15,14,0,Lun,855
2024-02-19,15:30:00,RESIDENCIAL APODACA 1 APODACA NL,"{'lat': 25.7642478, 'lon': -100.2526147}",25.7642478,-100.2526147,2024-02-19,0 days 15:30:00,2024-02-19 15:30:00,2024-02-19 15:30:00,15:30,15,0,Lun,930
2024-02-19,15:30:00,PARQUE INDUSTRIAL APODACA 1 APODACA NL,"{'lat': 25.8271064, 'lon': -100.251215}",25.8271064,-100.251215,2024-02-19,0 days 15:30:00,2024-02-19 15:30:00,2024-02-19 15:30:00,15:30,15,0,Lun,930
2024-02-19,16:15:00,EBANOS 6 APODACA NL,"{'lat': 25.7804521, 'lon': -100.2408345}",25.7804521,-100.2408345,2024-02-19,0 days 16:15:00,2024-02-19 16:15:00,2024-02-19 16:15:00,16:15,16,0,Lun,975
2024-02-19,16:45:00,ALMERIA APODACA NL,"{'lat': 25.763667, 'lon': -100.1328275}",25.763667,-100.1328275,2024-02-19,0 days 16:45:00,2024-02-19 16:45:00,2024-02-19 16:45:00,16:45,16,0,Lun,1005
2024-02-19,18:15:00,PUEBLO NUEVO 3 APODACA NL,"{'lat': 25.7801259, 'lon': -100.2504348}",25.7801259,-100.2504348,2024-02-19,0 days 18:15:00,2024-02-19 18:15:00,2024-02-19 18:15:00,18:15,18,0,Lun,1095
2024-02-19,21:00:00,LOMAS DE LA PAZ APODACA NL,"{'lat': 25.7120016, 'lon': -100.1335863}",25.7120016,-100.1335863,2024-02-19,0 days 21:00:00,2024-02-19 21:00:00,2024-02-19 21:00:00,21:00,21,0,Lun,1260
2024-02-19,21:15:00,DE LAS PALMAS 3 APODACA NL,"{'lat': 25.7902723, 'lon': -100.2675191}",25.7902723,-100.2675191,2024-02-19,0 days 21:15:00,2024-02-19 21:15:00,2024-02-19 21:15:00,21:15,21,0,Lun,1275
2024-02-19,21:15:00,EBANOS 11 APODACA NL,"{'lat': 25.7804521, 'lon': -100.2408345}",25.7804521,-100.2408345,2024-02-19,0 days 21:15:00,2024-02-19 21:15:00,2024-02-19 21:15:00,21:15,21,0,Lun,1275
2024-02-19,22:00:00,VALLE DE HUINALA 1 APODACA NL,"{'lat': 25.7432803, 'lon': -100.1933305}",25.7432803,-100.1933305,2024-02-19,0 days 22:00:00,2024-02-19 22:00:00,2024-02-19 22:00:00,22:00,22,0,Lun,1320
2024-02-19,23:30:00,VILLA SAN MIGUELITO APODACA NL,"{'lat': 25.7159158, 'lon': -100.1730335}",25.7159158,-100.1730335,2024-02-19,0 days 23:30:00,2024-02-19 23:30:00,2024-02-19 23:30:00,23:30,23,0,Lun,1410
2024-02-20,01:45:00,HACIENDA LAS MARGARITAS,"{'lat': 25.7125032, 'lon': -100.1546185}",25.7125032,-100.1546185,2024-02-20,0 days 01:45:00,2024-02-20 01:45:00,2024-02-20 01:45:00,01:45,1,1,Mar,105
2024-02-20,05:45:00,MUNICIPIO DE APODACA APODACA NL,"{'lat': 25.7614189, 'lon': -100.1765323}",25.7614189,-100.1765323,2024-02-20,0 days 05:45:00,2024-02-20 05:45:00,2024-02-20 05:45:00,05:45,5,1,Mar,345
2024-02-20,07:15:00,NUEVO AMANECER 1 APODACA NL,"{'lat': 25.7801259, 'lon': -100.2504348}",25.7801259,-100.2504348,2024-02-20,0 days 07:15:00,2024-02-20 07:15:00,2024-02-20 07:15:00,07:15,7,1,Mar,435
2024-02-20,08:15:00,PARQUE INDUSTRIAL STIVA AEROPUERTO APODACA NL,"{'lat': 25.779898, 'lon': -100.1461561}",25.779898,-100.1461561,2024-02-20,0 days 08:15:00,2024-02-20 08:15:00,2024-02-20 08:15:00,08:15,8,1,Mar,495
2024-02-20,13:30:00,CENTRO DE APODACA APODACA NL,"{'lat': 25.7452338, 'lon': -100.1641427}",25.7452338,-100.1641427,2024-02-20,0 days 13:30:00,2024-02-20 13:30:00,2024-02-20 13:30:00,13:30,13,1,Mar,810
2024-02-20,14:30:00,PRADOS DE SANTA ROSA APODACA NL,"{'lat': 25.8016887, 'lon': -100.2272187}",25.8016887,-100.2272187,2024-02-20,0 days 14:30:00,2024-02-20 14:30:00,2024-02-20 14:30:00,14:30,14,1,Mar,870
2024-02-20,16:00:00,PRIVALIA CONCORDIA 5 APODACA NL,"{'lat': 25.778472, 'lon': -100.2112}",25.778472,-100.2112,2024-02-20,0 days 16:00:00,2024-02-20 16:00:00,2024-02-20 16:00:00,16:00,16,1,Mar,960
2024-02-20,17:15:00,METROPLEX 2 APODACA NL,"{'lat': 25.7875899, 'lon': -100.2524319}",25.7875899,-100.2524319,2024-02-20,0 days 17:15:00,2024-02-20 17:15:00,2024-02-20 17:15:00,17:15,17,1,Mar,1035
2024-02-20,17:15:00,RINCON DE GALICIA 1 APODACA NL,"{'lat': 25.8192717, 'lon': -100.1532929}",25.8192717,-100.1532929,2024-02-20,0 days 17:15:00,2024-02-20 17:15:00,2024-02-20 17:15:00,17:15,17,1,Mar,1035
2024-02-20,17:30:00,PARQUE INDUSTRIAL APODACA 1 APODACA NL,"{'lat': 25.8271064, 'lon': -100.251215}",25.8271064,-100.251215,2024-02-20,0 days 17:30:00,2024-02-20 17:30:00,2024-02-20 17:30:00,17:30,17,1,Mar,1050
2024-02-20,18:00:00,CIUDAD NATURA APODACA NL,"{'lat': 25.8400698, 'lon': -100.1426315}",25.8400698,-100.1426315,2024-02-20,0 days 18:00:00,2024-02-20 18:00:00,2024-02-20 18:00:00,18:00,18,1,Mar,1080
2024-02-20,19:15:00,PUEBLO NUEVO 2 APODACA NL,"{'lat': 25.771672, 'lon': -100.2451241}",25.771672,-100.2451241,2024-02-20,0 days 19:15:00,2024-02-20 19:15:00,2024-02-20 19:15:00,19:15,19,1,Mar,1155
2024-02-20,20:00:00,PARQUE INDUSTRIAL APODACA 1 APODACA NL,"{'lat': 25.8271064, 'lon': -100.251215}",25.8271064,-100.251215,2024-02-20,0 days 20:00:00,2024-02-20 20:00:00,2024-02-20 20:00:00,20:00,20,1,Mar,1200
